Treatment,Outcome,IV1,IV2,,
9.547899424,10.3999144,3.902562073,3.625668578,,
4.688058541,5.058209835,1.384904615,0.879955454,,
1.904119693,2.531883267,2.035917399,0.009341892,,
2.737057358,3.809690718,2.526205019,0.031598153,,
2.970069876,4.745028878,1.378418037,0.16630087,,
8.578008541,11.21257956,0.030202016,7.443900023,,
6.639279986,7.596184122,2.14575716,3.417667251,,
1.740943789,2.318872106,1.482490958,0.161722887,,
9.876329349,12.47657085,5.641859909,2.986077359,,
10.77222495,15.09167098,9.28401588,0.087054998,,
7.952664637,10.38508787,5.257625767,0.000790244,,
1.031408681,1.350334085,0.189240646,0.696152415,,
1.652086503,3.401534941,1.447254632,0.73401859,,
8.875045319,8.889941517,0.070995384,3.518619768,,
1.997987307,2.526112283,1.171064397,0.502794488,,
3.838751933,4.059194761,0.336319884,2.87839012,,
0.221479489,1.159940855,0.306172687,0.001055241,,
7.495463319,9.087693793,2.967909586,1.68382904,,
1.705042241,2.135399997,0.848684605,0.013147133,,
1.434379488,1.990058771,1.603861823,0.097292194,,
1.029847399,1.402125354,1.116853894,0.054724497,,
1.291366632,2.03602317,0.007154027,0.813196587,,
1.635692953,3.789571374,0.827574066,0.0746094,,
6.459951372,8.739189568,6.433345139,0.040943153,,
2.14429615,2.707329445,2.243432984,0.360722781,,
4.285145956,5.055158879,0.080013934,0.037566491,,
3.959958961,6.070500936,1.232193518,0.030200429,,
8.950915669,12.00985101,5.513842257,2.301994975,,
10.72028982,12.14699144,2.538347435,6.976264425,,
1.407804363,1.55407677,0.091414755,0.53705534,,
6.540410332,10.80578788,1.498524251,4.624158101,,
2.095187098,3.242641039,0.141079107,1.549693794,,
0.381847972,0.559461095,0.305792766,0.027718133,,
6.048559983,9.029270488,6.325557125,0.742615338,,
6.332310985,6.924178136,1.963558422,4.417965526,,
6.710327195,7.083659011,0.125594163,5.393733356,,
1.748009431,2.028013929,1.897523449,0.072185912,,
20.54826253,24.91221631,7.653470626,5.7784373,,
0.477132163,0.524960439,0.085119952,0.160381812,,
12.00477457,14.96981954,1.341327886,0.523817159,,
3.320647891,4.186842239,0.006974243,2.243175742,,
1.147621156,2.002138386,0.19698854,0.831773503,,
0.505996116,0.631412137,0.193623568,0.196303018,,
1.522809141,2.699657091,0.79703038,0.126715519,,
11.82824918,14.81987562,8.104870407,2.222300497,,
3.933545594,5.31927248,2.970792851,0.08572201,,
2.863672387,3.72623517,0.692834249,0.772716958,,
2.121184994,4.618402583,0.265993049,1.145391747,,
12.07655173,15.52711369,7.757131545,3.38046444,,
1.026541761,1.968771925,0.249177968,0.465218763,,
2.628535223,3.261477326,1.336637025,1.066166505,,
0.641267862,1.630559767,0.459633184,0.115110669,,
1.422599959,2.028040436,0.684075513,0.246566096,,
1.334267933,1.642526051,1.300705095,0.091346635,,
1.594768366,1.749244223,0.271624343,0.123222104,,
1.806624255,2.202383684,0.96807287,1.069652118,,
3.898013715,4.143404126,0.152196089,3.105007435,,
1.749459525,2.275913791,1.542165633,0.178334476,,
1.046374942,1.26379127,0.730927942,0.491561069,,
12.57078445,13.00746653,0.860142418,10.1458215,,
2.119278024,2.232786052,1.632964357,0.60721684,,
1.294161438,1.716631183,0.954937226,0.254891742,,
2.370137619,3.234285312,2.320251098,0.010382078,,
1.227734218,4.578011186,0.854689921,0.269797706,,
7.730375946,9.749916655,3.953979255,3.094429618,,
2.271203236,5.414662834,1.354407333,0.740902985,,
0.634870424,0.851284556,0.755158076,0.000176066,,
0.358041185,0.486438915,0.045345825,0.262766947,,
10.78479017,11.96242935,6.526936204,1.984307267,,
1.451978442,2.59893373,0.843034628,0.331544488,,
2.156311696,2.363782193,0.406792924,0.047169992,,
2.184178051,2.690852436,3.222669548,0.00047681,,
3.390730888,3.600699728,0.503617232,0.226609824,,
5.152398179,5.520346379,2.765600387,2.554629471,,
7.321429689,9.597911686,9.158916494,0.191500956,,
3.925525476,5.068454053,1.420880173,1.61209325,,
1.908502043,3.229271914,1.36060252,0.013663671,,
6.38344688,7.183736514,0.79182512,4.852771167,,
14.61678573,14.72212077,0.060827595,5.30639413,,
4.942055999,5.458653361,0.117519604,4.062595889,,
2.518613517,3.024816223,2.159668718,0.285447508,,
6.849334768,9.55984652,6.693708896,0.035686307,,
0.558957775,1.436586638,0.908034044,0.000993003,,
4.312888276,5.749477493,2.42431786,2.454883416,,
3.943370376,6.261019974,3.20975942,0.260408651,,
7.662008975,7.692928051,0.937877485,6.144400319,,
1.993986616,2.068857209,2.982596496,0.038456301,,
2.683284447,3.422060291,1.407662598,0.019729149,,
2.879297641,2.999770079,2.437838756,1.12980022,,
3.40760893,3.925656352,1.091211374,1.858165306,,
1.256789614,1.58638679,0.67374164,0.381721913,,
8.434103461,10.52376617,4.895714492,3.167535468,,
8.970264658,10.66976353,0.401347979,4.812423499,,
1.042913097,1.429285721,0.524390297,0.365352554,,
1.658699723,1.7777819,0.696017463,0.017403629,,
8.708357148,11.27308254,3.477154675,4.48403085,,
4.801055649,6.490110855,3.226485358,1.071345503,,
2.099969317,4.440162963,0.797825716,1.126576121,,
2.474894392,2.87330063,1.066138061,1.041351394,,
1.932773871,3.982018692,0.296499496,1.113489645,,
9.077258214,11.63103174,4.563537178,0.067429739,,
7.727090737,8.174592338,1.147491028,5.851228703,,
4.723347347,4.87722431,0.003861104,3.408428489,,
21.86458472,29.7017434,17.72355527,2.434630969,,
1.876195806,2.313158599,0.894025671,0.802892756,,
0.932094212,1.36269039,0.097178841,0.518220077,,
2.99018792,3.758676997,2.303391774,0.947411871,,
0.193064466,0.404941339,0.034650943,0.135170374,,
1.132322156,1.400501246,0.61036892,0.187016585,,
5.330455262,6.332943133,1.067236695,0.037185609,,
2.321159147,2.869591866,0.161089719,1.72979821,,
1.032511769,4.137166925,0.019160398,0.690355196,,
2.417557077,3.251980465,1.733538174,0.064168958,,
7.79483892,9.886063768,6.081141393,1.484695825,,
1.516070852,1.653402677,0.051744225,0.125770737,,
2.781485551,3.850967366,3.311137013,0.01944794,,
7.169495671,8.243375009,4.342817386,2.330815212,,
0.53871744,0.965361251,0.411643056,0.084186326,,
1.615868019,2.453121934,0.864979533,0.083037967,,
3.807781914,5.059881814,3.597059164,0.005278782,,
7.413525964,8.024921367,1.443971653,2.392678796,,
2.728847906,7.425959467,0.192867906,1.73185566,,
5.597987105,9.569343473,5.058883259,0.190748705,,
2.122034305,2.485764532,0.68696662,0.967818899,,
2.488654249,2.789403331,1.346935501,0.832557774,,
3.653436733,6.126473218,2.780323028,0.453424149,,
2.182405023,2.20079421,0.45984481,1.647815296,,
5.535677314,6.736607606,2.066677302,0.364434026,,
2.54868545,4.689295562,2.287467038,0.061280057,,
2.16460754,3.268626915,1.907634572,0.197171343,,
5.257694012,8.184094846,3.156455,0.539223847,,
3.685465497,4.397820113,2.12136755,1.65736453,,
1.919141998,2.116936618,0.666662521,1.145419343,,
0.252948335,0.26666448,0.415135589,0.006451252,,
2.226736105,3.058031646,1.487816893,0.130533166,,
2.55833777,3.026995461,1.005650278,0.123479134,,
4.339838009,7.13009936,1.639666867,0.019438733,,
2.511206029,3.288311084,2.495043328,0.00279637,,
2.635782887,3.429850301,0.404621191,1.816444337,,
1.409532309,2.38268606,1.146797527,0.410871348,,
6.66057631,6.782784133,2.049315851,1.997129268,,
7.667581645,9.038780461,3.292645006,3.932872866,,
7.471172536,9.346204636,4.12583594,2.338029767,,
4.566507771,6.739566471,2.549744516,1.524080347,,
5.652185231,8.195071042,5.285973414,0.232292138,,
5.75745459,5.957575074,0.032458922,3.211180549,,
0.79077879,0.907831292,0.083832805,0.236290023,,
3.681675117,4.873941416,0.744095624,2.44133743,,
3.25246436,3.566679987,1.096249076,2.064936841,,
8.087176992,10.67859145,5.384291352,1.499029298,,
3.249805434,3.90470305,2.347944155,0.935614166,,
2.643467484,2.930602792,0.322794866,0.96906162,,
2.894587425,2.957263411,0.055034631,1.863121403,,
10.08082638,10.49546236,0.461456597,1.24573523,,
5.137082518,6.549115381,3.991588242,0.014929753,,
4.907643885,6.305187687,2.848206878,1.494017969,,
11.80643766,12.21529133,0.103940894,10.20673633,,
1.381110723,2.032615064,1.26385609,0.035174357,,
5.24701948,7.315983857,3.999887429,0.704899023,,
1.872600061,2.099597373,2.698136517,0.071367131,,
6.116231208,8.583834706,4.771272902,0.609468195,,
4.897041874,5.310288548,0.975374895,2.172392438,,
12.38365212,17.32426532,10.68271684,0.22961877,,
0.433803567,0.521483602,0.594083403,0.005184122,,
8.111547785,9.621618733,1.512964991,0.112737432,,
2.7347294,4.016253906,2.428477654,0.065696911,,
1.790564167,2.594021746,0.309859601,0.558902202,,
2.491368724,3.238230412,2.820077511,0.07502749,,
2.085045257,2.751292433,1.899265179,0.120884384,,
0.387900682,0.548274568,0.26233594,0.030478692,,
2.204196868,5.164360581,0.573887067,0.049671714,,
33.04200514,46.09857313,27.55634511,0.92503177,,
7.472413293,10.33167882,6.145082101,1.572049185,,
22.13121264,32.05038804,19.50210423,0.283554476,,
9.363085991,11.8598296,2.805045393,5.456005934,,
5.60557593,9.089278275,7.999358308,0.201244333,,
3.688919833,5.64007159,1.186407191,2.241983121,,
1.393790216,1.406690626,2.430043699,0.000548061,,
5.861306824,6.067886244,0.948498217,4.105676899,,
7.437000614,8.401813781,0.35537181,5.584048076,,
5.867604297,5.982905298,0.986922915,0.004419275,,
0.587200393,1.113773718,0.214412574,0.349374245,,
2.100673065,2.600896839,0.981571575,0.384652929,,
3.24064637,5.105031404,0.683981848,0.559328754,,
0.381718449,4.640596505,0.105214742,0.166414124,,
4.278226751,5.618195857,4.225466131,0.095886788,,
5.054588629,5.457653216,0.478114505,3.929331874,,
0.264658234,1.16513747,0.443221906,0.010063011,,
3.850424093,6.436750748,3.114812226,0.38460017,,
2.921173145,5.90046659,2.436224945,0.157639027,,
10.07786933,11.25301453,1.931888166,6.849753174,,
1.23634123,1.390838444,0.394571066,0.710561978,,
2.335426155,5.213463289,1.035585166,0.754524958,,
2.060387022,2.831331713,0.582958646,0.013211456,,
2.966037485,4.834369391,2.659610101,0.062387182,,
2.127171621,2.376925369,0.388613379,0.169635308,,
1.42433712,4.04907581,1.647664557,0.178945518,,
5.064066141,5.892683252,1.172934668,0.017197746,,
2.901910998,3.617019136,2.285438277,0.660666541,,
2.75943832,3.335466418,2.87976652,0.059671837,,
2.768274709,3.835073055,1.571762217,0.448746932,,
7.232170629,8.163993515,1.274145366,5.114871368,,
13.39475731,18.86520878,11.82486512,0.076598551,,
2.224407612,3.027271653,1.780337624,0.25430322,,
1.871471098,2.999100242,1.870705143,0.404260395,,
3.369085745,4.185126889,0.788065285,1.908780908,,
2.030001483,3.010995373,1.303948246,0.656961066,,
1.606541663,2.022868005,0.844747634,0.486386958,,
6.819483894,7.955376752,3.220451203,2.976529078,,
0.416867101,1.169286763,0.425645586,0.014425628,,
1.03082176,1.369841226,1.031923552,0.353558039,,
2.55973488,3.20237139,1.038451998,0.495483227,,
6.025827548,7.261277985,5.892900742,1.233295531,,
5.791597021,7.959171802,2.437594003,2.403307652,,
13.83285753,19.4468783,10.91154599,1.396718126,,
1.604498066,2.224928739,1.269353735,0.165547354,,
2.120356336,2.306407632,0.4470835,0.004276855,,
5.332544116,7.283135749,6.122593111,0.00561453,,
7.6643528,9.650521979,3.641415464,1.981531752,,
7.775124154,11.38373787,6.514821026,0.502644419,,
1.002809449,1.285344478,0.997870178,0.097556672,,
2.044196313,2.152208575,1.650799697,0.999145426,,
3.269659015,5.000486646,1.189405348,1.11426776,,
0.519643004,1.521605611,0.30441752,0.189262071,,
1.164271419,1.179581218,0.032937037,0.846522807,,
1.717318061,2.386782004,0.745286628,0.04857238,,
0.841758528,2.146251721,0.857360166,0.228214263,,
2.153074969,2.680356166,1.679717231,0.388669408,,
1.925217259,2.83320301,0.074670697,0.718209277,,
2.195956296,2.631332957,0.131716719,0.981896691,,
1.260779577,1.553403805,0.233064106,0.574376958,,
3.210222019,5.173459437,0.499433267,1.985292023,,
2.049097855,2.194761252,2.139721631,0.398885403,,
2.21858087,2.2440971,0.900873875,0.632922065,,
21.93184008,31.22578277,19.53722472,0.708418542,,
1.075784323,1.348570693,0.174067505,0.725242992,,
3.40214026,3.981816988,0.249394385,2.196557443,,
2.417618704,3.034030277,2.634752805,0.137328043,,
4.053614601,5.812021894,2.194390144,1.43411268,,
3.453574954,4.568222741,1.843183538,0.117922427,,
6.005568921,9.063224478,4.954162965,0.342287793,,
1.106256965,1.337851623,0.520952524,0.569733332,,
9.012132801,11.33005341,6.901129621,0.720063749,,
16.03627299,22.58895432,14.52655732,0.05351382,,
0.335558311,0.475467344,0.032134291,0.148804319,,
1.09137667,1.512431538,0.804219898,0.027077078,,
6.076372505,7.383991747,3.175851626,0.075693772,,
3.64285096,4.681186746,1.699032794,1.453620809,,
1.9223195,2.750213248,0.550177611,1.387457572,,
1.453190233,1.849809676,1.362404323,0.004933201,,
2.478146716,2.781113786,0.266440002,1.755944022,,
4.771520898,7.535043564,4.814369035,0.108156307,,
5.793666492,6.878717157,2.364920256,1.572253278,,
2.660829278,5.184690192,2.113104853,0.315586116,,
1.18670353,1.727232282,0.561683535,0.62799355,,
6.530554152,9.190641704,5.208765134,0.781835342,,
3.858800909,5.909758601,4.82055869,0.192397136,,
2.657941594,3.410405481,1.443410697,0.677553527,,
9.434250475,10.00466944,9.391458152,2.122744756,,
8.915942666,13.31126749,6.40150978,1.508880227,,
3.618230017,4.177717094,3.459603463,0.949657572,,
6.578819135,6.840265771,0.581679316,4.278967222,,
20.11347614,26.23266403,13.25688219,4.590679565,,
0.840017404,1.394787696,0.644976391,0.207460786,,
4.526462966,4.93580739,0.556112703,1.958170212,,
2.115707729,3.805516227,0.574409663,0.905892946,,
2.059742318,2.137708472,0.13893,1.228327794,,
1.268856749,1.556428872,0.593643955,0.383330927,,
4.640468776,4.771049103,0.096281645,3.281436849,,
4.56078844,5.123500814,1.33988415,2.140268717,,
0.461110821,2.126615408,0.401835626,0.186931503,,
0.928746184,1.433586336,0.647751452,0.116435167,,
16.077059,22.53407425,14.80877703,0.072103011,,
4.946994991,6.264909668,1.547620885,1.574137466,,
6.498140118,8.758237932,5.267937757,1.243273361,,
3.025129466,3.525168044,0.664520283,0.1730318,,
0.86620795,1.656965962,0.674769847,0.013835692,,
2.367994002,2.630284159,1.873637007,0.223778412,,
3.857445733,4.955850625,2.975572016,0.177943005,,
0.893051853,1.020346373,0.491049713,0.14247741,,
5.852333338,5.920838169,2.963618234,3.635944383,,
8.19853117,10.57804832,3.719138561,3.31907887,,
1.410270061,1.979205789,1.304881183,0.001378693,,
2.401958532,3.203615005,2.339100187,0.067631491,,
2.056753993,4.293464766,1.108924392,0.26085935,,
1.433537333,2.299644272,1.187220075,0.005295283,,
4.0350968,4.243899021,2.381268222,2.183992075,,
5.652474617,7.340982766,3.667592013,0.979941324,,
1.004613325,2.390024734,0.722206349,0.396445591,,
0.324082799,0.377138854,0.483985894,0.005704128,,
1.217652862,1.243841992,1.206066115,0.168518806,,
4.362459161,5.611365694,2.401765374,1.440222483,,
6.877019675,6.961105106,0.216998345,3.726137271,,
13.45287803,16.49950889,0.449323386,11.41520821,,
2.077723373,4.065790884,1.477133518,0.329947099,,
3.525020575,5.554883996,1.161419802,1.082574875,,
5.172824373,5.245822625,0.708218591,3.692198744,,
2.297520994,2.686460795,0.527651884,0.532953508,,
4.173238752,4.70664218,1.574220519,0.095506127,,
4.510412753,5.784595025,5.215448587,0.043862135,,
2.6552837,3.743589181,2.433111477,0.601696059,,
1.650777977,2.072564021,0.927545023,0.407436249,,
0.984660616,1.265934125,1.069022996,0.183093196,,
5.692424209,11.82397857,4.982249636,0.105548291,,
2.204389277,2.261455928,0.963119342,0.667069569,,
5.077620193,5.391632864,0.779653833,3.190571179,,
1.84610049,2.407166266,1.405443603,0.434067731,,
1.138463529,1.909655902,1.054385393,0.022969954,,
4.01557041,5.332846345,2.935616536,0.020674742,,
21.56122408,28.94590839,16.25194312,1.987346707,,
8.07054013,8.182721345,2.749461388,2.01212773,,
12.78547364,12.85896416,0.276699241,7.014285248,,
5.322166521,6.57471412,1.975768269,2.144863771,,
0.748727145,1.950649551,0.929661332,0.03724059,,
2.304705657,3.026552916,0.812342322,0.74653598,,
0.846361074,1.177196655,0.537309937,0.021585183,,
1.633482457,1.868218094,1.213804112,0.572132022,,
9.139186925,13.36652692,5.8519092,1.473915899,,
6.547694103,8.984224834,5.847954561,0.559061655,,
5.007884969,6.137683289,3.533713661,0.36884523,,
3.146745902,3.51846449,1.641657922,0.980605969,,
4.814278577,5.257624486,0.813952909,0.000334625,,
6.60279197,8.225501496,3.010869403,2.826716227,,
9.920343813,13.63342694,8.170047378,0.544969627,,
10.6628723,13.83560125,6.807982449,2.362806379,,
3.563934144,4.833510541,2.954726294,0.100190422,,
1.979208201,2.562154116,0.739776678,0.862495331,,
0.703538347,1.174303749,0.006244535,0.067202389,,
3.699688461,5.397422829,3.032515362,0.090874676,,
2.57782762,4.070669031,2.251654761,0.048934045,,
2.612509187,2.782338662,0.370489574,0.089838915,,
1.310164969,2.417734091,0.1644309,1.059538747,,
3.744247962,3.974705466,1.459619811,1.863598123,,
12.18715118,12.83976675,2.604842332,3.243579532,,
0.388231318,0.708299401,0.349899883,0.109075645,,
1.087842993,2.157072847,0.883332487,0.222227526,,
5.323446031,8.818789353,1.67074343,3.013373905,,
1.225783109,1.351848512,1.887955844,0.082634365,,
5.884645291,7.737165963,4.643629352,0.036868549,,
7.297948027,9.937443115,6.225528072,0.590226,,
11.68145827,15.67430706,8.471725954,1.636149025,,
0.635842175,0.929279269,0.481157452,0.105208147,,
7.484091691,9.737378139,3.220079033,0.03939974,,
4.987750547,5.865278611,1.860077749,0.965450204,,
0.827311744,1.162156503,0.467482488,0.167172166,,
0.470061666,0.636470831,0.338801973,0.063563748,,
2.457532368,3.099279191,0.996969089,0.313353858,,
7.987812401,13.08997879,6.498669022,1.433763212,,
3.114333454,5.132040104,0.095496871,2.226549671,,
2.129285272,7.437638974,0.132000977,1.195774057,,
2.966112907,3.312543872,0.049832002,2.491532702,,
2.675125023,3.367003501,1.638845957,1.015439144,,
4.832534323,8.192616968,1.136428578,3.018726684,,
4.3121023,10.07362708,2.8433053,0.696311804,,
7.436678922,10.59463218,6.396152573,0.036478656,,
1.286190399,1.396575326,0.803975705,0.311388629,,
2.550312603,2.915651916,1.036213283,0.511634164,,
6.947866425,8.132039498,11.168569,0.008446679,,
1.720493706,1.866154879,0.360500003,1.227024143,,
2.044246593,2.468892472,1.683036367,0.426045303,,
5.528809833,6.96412015,3.594094528,1.5266767,,
9.154300516,12.82172796,8.043823565,0.085472966,,
1.428477736,1.809312325,0.693920558,0.056251047,,
6.567681411,9.351137677,5.808088767,0.119810391,,
1.905629731,2.635857767,1.66339856,0.119670053,,
2.816420798,4.423220866,1.032529126,0.418338132,,
4.991539011,7.915296497,5.0165567,0.016595237,,
4.246592119,4.895514303,0.358475497,1.731027375,,
2.38965948,3.362776758,1.509932209,0.281326337,,
28.93260369,30.27843531,3.162730024,22.45922771,,
3.350730287,3.407667611,0.052404367,2.780171434,,
0.633681748,0.788878361,0.059101882,0.048181399,,
