Treatment,Outcome,IV1,IV2,,,
-2.720183193,-2.843322893,-2.000420029,-0.418658233,,,
-2.377109176,-3.164732286,-0.593832546,-0.92242881,,,
-0.801811886,-1.527491601,-0.392099465,0.218324676,,,
3.769796436,4.981067037,0.409604036,0.484605021,,,
-1.985311618,-0.469587813,-1.348734505,-0.869446196,,,
-3.096502361,-3.064376195,-1.596473597,-0.708349175,,,
-3.60807432,-3.6699349,-3.448626804,0.496183584,,,
-3.150963118,-3.8548115,-2.998189873,0.449839111,,,
2.084038092,4.196931592,0.516803647,0.096350414,,,
-1.372224817,-1.965142407,-1.120843399,-0.14617256,,,
-4.38444677,-4.791694725,-2.886475495,-0.550545564,,,
0.83363176,1.291165897,-0.255926368,0.552451198,,,
-1.285516233,-3.92955703,-0.362942279,0.255138455,,,
-4.272586965,-5.278981094,-2.063567909,-0.98536857,,,
-2.155040821,-5.071637441,-0.528303825,0.162095675,,,
-1.645660166,-1.912268917,-1.417123497,-0.311057504,,,
3.015105388,5.532213954,-0.500860648,0.832042865,,,
0.658361122,1.372817866,-0.561945209,0.281190064,,,
1.427527491,2.668277151,0.375073285,0.040563895,,,
-2.306719612,-2.683781238,-2.47982954,0.875282728,,,
-0.261160239,0.804425682,-1.112666317,0.095104244,,,
0.855339348,-0.92917992,0.191106162,0.740029285,,,
0.198621777,2.347622808,-0.321476256,-0.337724662,,,
-1.83011258,-2.174927833,-2.986346416,0.436421269,,,
-1.591458769,-3.17624703,0.509100739,0.560407535,,,
-0.937003527,-0.243908518,-1.040567468,-0.590025654,,,
2.197419891,3.949978688,0.497331533,0.787475185,,,
-1.546121304,-2.90776662,0.440821478,0.041796464,,,
-2.253966723,-2.985141733,-2.041484538,-0.147030129,,,
-1.392276129,-3.983511435,-0.20527445,0.793492251,,,
2.641209249,5.431862894,-0.59449994,0.963086527,,,
-2.632376871,-4.032259065,-1.09145028,-0.051375618,,,
-0.673251274,0.961556876,0.203635279,-0.931025855,,,
-3.05467797,-2.568566908,-3.099891261,0.481530715,,,
-1.607254237,-1.048845286,-1.903962236,0.578861575,,,
-1.79725182,-1.92540334,-1.524780034,-0.91056545,,,
-0.950638914,0.033658412,-2.085895028,0.05904343,,,
1.700947264,2.585266456,0.576137266,-0.992799794,,,
-3.720628456,-3.07747864,-3.622258048,0.807193294,,,
-2.767940467,-4.41329613,-1.345988337,-0.96044511,,,
-1.523532507,-1.630879871,-1.19600779,-0.132243828,,,
-1.790646501,-2.198638109,-0.932425012,-0.665994728,,,
0.136869398,0.863106706,-1.284419002,0.384849024,,,
-2.006616344,-2.253197546,-2.30651463,0.721473419,,,
-2.444693753,-1.895263454,-3.758239923,0.900151271,,,
-0.622793819,-2.377922328,-0.633170146,0.343941149,,,
-1.284694303,-2.186136003,-0.151595355,0.162936038,,,
-1.566193691,-2.048066994,-1.894683679,0.158972414,,,
-0.189971526,-0.009260839,-1.089183392,-0.500422712,,,
-1.883390377,-2.257719982,-3.873060957,0.966059532,,,
0.646633997,-0.351616179,0.278969095,0.903156672,,,
-1.295458269,-1.278808712,-2.344672793,0.245025211,,,
-1.98487321,-1.767772652,-1.975637517,0.08568293,,,
-1.937793011,-1.752525618,-2.014133751,-0.696379581,,,
-3.854349946,-4.071989311,-2.755660688,0.001506259,,,
2.240073914,3.823128366,-0.688440971,0.244796938,,,
0.187187343,-0.870479037,0.149746042,0.905433629,,,
-1.789781449,-2.499073946,-2.216972039,-0.223759166,,,
-2.573584282,-2.718960213,-2.440215134,0.126885722,,,
-1.753903709,-2.730509325,-0.791668722,0.375357831,,,
1.00661118,2.775447196,-1.645775101,0.848960262,,,
-2.953110215,-3.719941688,-3.445606884,-0.293320566,,,
-1.709994715,-0.682235549,-1.263335035,-0.89809388,,,
-0.872675923,-0.256887893,-0.355651677,-0.68185472,,,
-0.296790543,0.429963707,-1.061570369,-0.20514605,,,
-0.406472708,-2.182798347,-0.360655807,0.58361567,,,
0.073560989,0.066323029,-1.839618856,0.875644325,,,
-2.09293346,-2.752827608,-3.491670439,0.560430065,,,
0.452216675,1.095103167,-0.107768773,-0.547582351,,,
-2.410179226,-1.957550743,-4.187268344,0.928121364,,,
2.600969217,3.497182427,0.053819587,0.916144109,,,
1.846057589,2.661343883,0.187931157,0.180597386,,,
-1.116660127,-0.166440186,-1.986056247,0.442538395,,,
-3.474030665,-3.705598245,-3.885378691,0.668016053,,,
-0.207494108,1.291062916,-0.207881474,0.273140911,,,
-2.174409908,-2.814235684,-0.693392942,-0.44294821,,,
2.618014755,3.564163963,-0.209936079,0.569542248,,,
-0.069874854,1.200221683,-0.106429099,-0.925971701,,,
-1.838686248,-2.961343223,-1.685111228,0.833589096,,,
-1.454088052,-2.230757367,-1.728703529,0.293608519,,,
-1.402529148,-2.301917846,-0.036072051,-0.370826834,,,
-0.931139178,-3.17957585,-0.879984502,0.43464931,,,
-0.266700767,-0.544852462,-0.290340481,-0.178065154,,,
0.31535166,1.83555036,-1.276177583,0.135565487,,,
2.578265811,3.598060974,0.167784364,0.955520959,,,
-2.86056027,-3.656771543,-1.320597086,-0.243351853,,,
-1.436388567,-3.431706823,-0.660396722,-0.58017495,,,
0.688755321,1.551292177,0.036147314,-0.710745968,,,
-0.758340605,-2.075751478,-0.991612919,-0.038045725,,,
-2.05708301,-3.660576182,0.711797621,-0.052298686,,,
-1.846648899,-3.399865332,-1.810029662,0.218860807,,,
-2.617153554,-3.123262759,-2.816662839,-0.493193656,,,
-2.091979656,-3.127966048,-1.584689793,-0.157459466,,,
-1.781345417,-2.856277616,-1.962879339,0.339690703,,,
-5.079225156,-5.459447938,-5.643719982,0.736353061,,,
2.517150689,4.22926626,-0.182034671,0.73784355,,,
-2.506934904,-3.214065072,-2.452262082,0.468078321,,,
-0.298880214,0.370643986,-1.676579451,0.656623187,,,
-1.720696541,-0.477008225,-1.717869676,0.252541981,,,
-1.125271586,-2.590589808,0.804393424,0.843486144,,,
0.239422025,0.141233781,-1.297771239,0.465898918,,,
0.391282972,2.310410217,-0.279266655,-0.499890336,,,
-1.387343497,-1.151391459,-1.384777605,0.504352395,,,
-0.190984834,-1.479183531,-0.591541935,0.955169748,,,
-1.514066654,-4.220434935,-0.504134167,0.076971766,,,
-1.558715992,-0.390932284,-1.297944549,-0.696433199,,,
0.266543804,2.113225628,-0.48345622,-0.054671231,,,
-2.476776319,-2.445346071,-2.141333801,-0.465616201,,,
2.759358709,4.139984002,-0.481301894,0.892413229,,,
-2.455264422,-3.495883821,-1.7848495,-0.308177274,,,
-1.733972146,-0.344261547,-1.553747786,-0.535603561,,,
-3.919185578,-4.557150693,-3.86064735,-0.418972131,,,
2.890615482,5.505225904,-0.200598646,0.693121032,,,
3.90601451,5.235150589,0.397932278,0.757723206,,,
-0.911905591,-3.152266727,0.299308723,0.766276828,,,
-2.222836356,-2.825296218,-0.499184608,0.607633029,,,
-3.110176458,-4.649949107,-1.194885162,0.585520825,,,
-4.016903564,-3.448402046,-3.717624313,-0.932343908,,,
-2.115705392,-2.619651673,-2.121535356,0.319567747,,,
0.207286151,0.960782427,-0.98031193,-0.526861107,,,
-0.52754826,1.091016496,-1.380217424,-0.323678156,,,
-3.529623216,-6.275006329,-0.72041506,-0.9604722,,,
-2.378213632,-2.150841331,-0.996185952,-0.927959484,,,
-1.625020546,-2.390442237,-2.106513774,0.543895839,,,
-1.478590113,-3.880580317,0.238545687,-0.768825239,,,
-2.627984203,-4.603220566,0.278197404,-0.928271652,,,
-2.552055184,-4.59524794,-1.177257289,0.353603923,,,
-0.667705927,0.844680914,-1.571499733,-0.774040043,,,
-4.969035279,-4.49010977,-3.345698591,-0.980750693,,,
-0.075002779,0.501808355,-1.02879493,-0.588916058,,,
0.34707045,1.77638403,-0.704747777,-0.100331827,,,
0.214905108,2.162771038,-0.555782125,0.604616829,,,
1.547257301,3.901191633,0.667084693,-0.157581888,,,
1.954571473,3.846825809,-0.232817836,0.865054537,,,
0.727396602,3.159647847,0.26062119,-0.609940594,,,
-0.633735494,-3.072106507,0.396494895,0.018970492,,,
2.483202072,4.850979412,0.244855686,0.637626755,,,
2.078757835,4.473095764,0.021348849,0.858503312,,,
-2.580113152,-5.482660545,-0.128138136,-0.153587441,,,
-1.876935379,-3.117735166,-0.31537341,0.230351447,,,
0.913455114,1.482786021,-0.054250667,-0.401700392,,,
-0.520055888,-2.399241344,0.022011851,0.781783424,,,
0.434729628,-1.488225413,0.306810478,0.193375838,,,
-2.445588886,-3.164789306,-0.987464758,0.299872688,,,
-0.613319169,0.31219402,-1.940565484,0.488145921,,,
0.047493451,1.570901215,-0.487027847,-0.128748933,,,
-0.275707354,-0.115986609,0.021457049,-0.314373623,,,
-1.792704095,-3.902361932,-0.02216033,-0.002857016,,,
-2.551680505,-1.453994232,-1.829713415,-0.117278907,,,
-3.589474955,-3.321642473,-1.826292105,-0.694566252,,,
-0.069671895,-1.66440124,-0.052877058,0.250657009,,,
-1.589139283,-1.564550002,-1.433089974,0.168829515,,,
-3.947500268,-4.744835646,-4.801134696,0.888713234,,,
3.763378485,4.974192889,0.658796289,0.865743585,,,
-1.989072751,-4.619834841,0.70885233,-0.064275522,,,
-2.351653266,-2.774437172,-0.074954844,-0.280651854,,,
0.010916388,-1.163098043,-0.228531023,0.816125656,,,
-0.336999433,0.564965172,-1.86272879,0.494464913,,,
-1.817447202,-1.493333936,-2.551211707,-0.197386274,,,
1.077409396,2.664535334,-0.456925521,0.511811877,,,
-1.987209502,-2.606237205,0.179285212,-0.26322755,,,
-0.635777613,-0.938123073,-1.657473538,0.362378032,,,
-0.79005997,-1.33253943,-0.589185618,0.056962865,,,
-3.621388204,-4.114001958,-4.727957526,0.336813856,,,
-0.593079856,0.530060099,-1.307510578,0.23826349,,,
-1.622956951,-2.099636823,-2.105400674,0.126669437,,,
-0.459961436,1.07288312,-0.998432332,-0.919242009,,,
-0.304923767,-0.594874895,-1.619544452,0.572323603,,,
1.382097995,1.995881688,0.35936185,-0.632375449,,,
-2.116106978,-3.801403328,-0.263105032,-0.266914844,,,
-2.023551813,-2.774734419,-1.247022395,0.210754585,,,
-1.636634125,-1.691082935,-1.698200623,-0.199153277,,,
-0.255905051,-1.204654804,0.264114365,0.218937887,,,
-1.27983796,-0.898755512,-1.889340474,0.291283373,,,
-0.242454559,-0.793271572,0.510548144,0.295191967,,,
-1.116726279,-0.146521869,-2.113789342,0.69003031,,,
-2.779184732,-2.810570179,-1.57817777,-0.886067829,,,
-1.756164309,-2.66778465,-1.172373595,-0.889525998,,,
-1.052553449,0.053367225,-1.499890334,-0.88846937,,,
-1.413407402,-4.16243127,0.855917726,0.010952358,,,
-3.846556697,-5.513487246,-1.355952124,-0.982163028,,,
-0.529261658,1.709699787,-0.564290531,-0.883243837,,,
-2.821767378,-2.849243692,-1.931831966,-0.838974576,,,
-1.325291394,-2.337121882,0.204602273,-0.889666253,,,
1.36495025,3.26576564,-0.535973596,0.534553168,,,
-1.917594942,-2.390924066,-3.13799682,0.803603456,,,
-0.025655953,0.28815941,-0.047508508,-0.461841009,,,
-1.153840129,-0.207614426,-2.908985681,0.523356545,,,
-2.048333314,-2.978282872,0.296769985,0.08422382,,,
-2.315344252,-2.755154555,-1.765450837,0.169432287,,,
-1.833307338,-1.494141239,-1.866025936,-0.169510317,,,
0.253377763,0.909392091,-0.591187544,0.023162249,,,
1.391111877,2.967237041,0.078626151,-0.330130593,,,
0.055997309,2.182281436,-1.286778519,0.086842567,,,
3.000050989,4.74837909,0.578053732,0.027897137,,,
-0.955942553,0.710067387,-1.084896495,-0.752654626,,,
0.312261441,0.215039816,-0.214055389,-0.053804757,,,
0.145516749,1.081313461,-0.644750897,-0.797116803,,,
0.894443675,2.083110257,-0.159699795,-0.790874988,,,
-3.130039509,-3.921942284,-1.777921613,0.231851232,,,
-1.57959446,-0.191614503,-1.881112003,0.124602132,,,
0.010675109,0.629880704,-0.265388039,0.180496001,,,
-1.811058619,-1.853104591,-0.702909358,-0.563150973,,,
-3.569731367,-4.4090198,-0.783783965,-0.301396502,,,
-0.556132062,0.354984908,-1.821140221,0.711158612,,,
0.65117171,1.14765395,-0.232304399,0.275878576,,,
-1.702044715,-0.403046849,-1.863995011,-0.320522258,,,
-1.304445995,-0.479187456,-0.842066771,-0.900841533,,,
1.347968093,3.276848469,-0.884755641,0.97808734,,,
-0.76559629,-0.19725566,-1.103132931,-0.91911106,,,
-0.613123323,-1.634670966,0.026059931,0.818490714,,,
2.697824938,4.587424046,0.035520401,0.871630107,,,
-1.852916271,-2.705083516,-1.209110724,-0.623528318,,,
0.639266852,1.839246471,-1.593683928,0.917586024,,,
-1.191432281,-1.129375472,-0.058891704,-0.86230736,,,
-2.261871785,-1.883122223,-0.927001219,-0.767962415,,,
-2.872509498,-4.057789904,0.188317867,-0.745829886,,,
-1.672024414,-2.6184982,-0.232550752,-0.209628263,,,
-5.052605559,-5.376751001,-5.507897072,0.535012998,,,
-2.007656723,-3.645407937,-0.865213743,-0.086856623,,,
0.125294431,2.06731141,-0.329440898,-0.937495789,,,
-0.991882936,-1.014854445,-2.199271549,0.824099637,,,
-0.090145278,0.809521797,-1.980631595,0.881960463,,,
-0.852397071,-2.687211919,-0.495578839,0.482576575,,,
-2.597554276,-4.072016388,-1.057830499,-0.41639895,,,
-1.614407612,-0.657178718,-2.699977609,-0.164853903,,,
-2.316792305,-3.783758194,-1.023383699,-0.602672494,,,
-1.845654083,-3.476379226,-0.65700864,-0.055713343,,,
-3.41935895,-4.697788296,-1.184292818,-0.451747954,,,
-4.014166787,-5.169592322,-0.441332537,-0.89550944,,,
0.377621998,0.674367926,-1.148024225,0.162179164,,,
-2.034319595,-2.224391536,-1.787839118,0.919007769,,,
-1.33269545,-2.186327434,-0.324777812,0.651632079,,,
-2.106062132,-2.3447837,-0.151722517,-0.650266728,,,
-2.12720586,-2.114762222,-1.092989485,-0.959348031,,,
-3.409522683,-2.403678943,-3.45114899,-0.638965741,,,
-2.402159033,-4.333004828,0.023680094,-0.418086361,,,
0.731749643,-0.471216985,-0.748279657,0.961405041,,,
-0.294877898,0.563157272,-0.7123344,-0.081195396,,,
0.838350702,1.172362365,-1.190320155,0.51066808,,,
-2.260101481,-3.701556256,0.192033538,-0.753758968,,,
3.728211645,5.721484457,0.67590046,0.295752062,,,
1.266529606,2.737712361,0.167529432,0.393393092,,,
1.03483876,1.368494563,-0.659080267,0.840137612,,,
-2.884583771,-3.319463487,-1.832265459,-0.096129614,,,
1.333961748,2.422419544,0.033440029,0.089190791,,,
-2.320448965,-3.466791514,-0.066907228,-0.293367351,,,
-2.113846633,-1.180937972,-2.9511383,0.176098874,,,
-2.391381782,-4.36778769,-1.115362175,0.081399136,,,
1.637674099,3.756535657,-0.574356636,-0.202900211,,,
-1.525301357,-1.460249269,-1.119503873,-0.678524414,,,
-1.544213388,-2.481218858,0.8033616,-0.725875718,,,
-2.766699543,-3.253220369,-1.93074523,0.169768727,,,
-1.45023789,-1.830244275,-1.874170878,-0.726152932,,,
0.598479256,1.671994002,-0.533744581,0.339125187,,,
1.405313525,3.025709968,-0.794855841,-0.474383703,,,
0.139973769,1.213070596,-0.263172315,-0.459795574,,,
-0.433002533,0.501458112,-1.627738456,0.164084148,,,
0.362291442,0.103273579,-1.532075301,0.423445076,,,
0.850907163,-0.81484645,0.793291305,0.867488985,,,
-2.911558657,-4.491290595,-0.647530514,-0.125765855,,,
-1.599589142,-2.869654217,-0.347570114,-0.260521018,,,
0.688726743,3.470684614,-0.551309442,-0.407989869,,,
-1.725606933,-3.899942155,0.218164292,-0.389692701,,,
0.768373688,2.658792628,0.486178524,-0.916979625,,,
1.682753174,3.57953585,-0.142517366,0.003369148,,,
-2.076565991,-2.708330504,-1.112388773,0.696181294,,,
-1.925970126,-2.137840146,-1.631544096,0.975556227,,,
-0.268952307,1.195679381,-0.960593385,-0.718397332,,,
-2.796663235,-4.207254421,-1.021172688,-0.273977397,,,
-2.463881202,-1.652218924,-1.377043459,-0.899943196,,,
-3.199264748,-4.038518381,-0.956555761,-0.745529718,,,
-1.816503781,-3.448550893,-0.283747887,-0.303459604,,,
-0.33295182,0.803500238,-1.415594674,-0.168497716,,,
-1.925934444,-3.580003184,0.112911166,0.588724009,,,
-1.929412442,-3.005861586,-0.92092139,0.176081383,,,
-2.480587091,-1.19630396,-1.867652751,-0.633764009,,,
-1.118789014,-2.274181113,-0.100350489,-0.562310657,,,
-0.101205615,-0.375676423,0.332989599,0.38486982,,,
-0.847302528,-0.785185224,-1.558093813,0.714289879,,,
2.548614347,3.388433678,0.694688061,0.070630584,,,
-2.453281551,-3.014904414,-0.733743112,-0.75536077,,,
-2.532224476,-4.27726117,-1.310730952,-0.416873687,,,
-2.25951591,-1.491635523,-2.725834267,-0.045551145,,,
-2.20723578,-2.720571456,-1.208259974,0.274626588,,,
-2.006797355,-3.39764495,0.037484054,-0.43466227,,,
-0.569244572,-2.217248732,-0.4029581,0.654732692,,,
-1.437419469,-3.130842159,0.201995895,0.790176318,,,
-4.331221415,-5.106774506,-1.200151063,-0.877815398,,,
-2.020303285,-3.062592121,-1.45349604,0.983598579,,,
0.595717115,2.653661225,-0.817588069,0.369200691,,,
-1.150393332,-2.121442743,-0.876449498,-0.493956615,,,
-2.027992326,-3.595030345,-0.109782978,-0.838204882,,,
0.691187251,1.895929321,-0.182164302,-0.521415663,,,
-1.995953138,-2.262543161,-1.681680545,-0.863849672,,,
2.33599776,4.043186277,0.691528658,-0.072393388,,,
-1.269285304,-0.06425559,-1.529064564,0.238370154,,,
-2.380656487,-2.18517658,-1.625120435,0.321961648,,,
1.04933044,2.702040015,-0.282445113,0.173852187,,,
-0.623197238,-0.539701077,-0.630271111,0.676978725,,,
-1.966807598,-3.675813982,-0.730018299,0.984374203,,,
-0.882524599,-1.327646637,-1.215771528,0.382465107,,,
1.478970026,3.998576411,0.410451348,-0.49949844,,,
-1.877393907,-1.938392896,-1.276531579,-0.509152771,,,
0.507295424,1.516116055,-0.731526536,-0.482822023,,,
-1.944866359,-2.578233449,-1.30566928,-0.251008556,,,
-0.93034977,-1.950241721,0.204000873,0.297116711,,,
1.576038828,3.429375123,0.337430154,-0.551210156,,,
-2.62938705,-2.786252074,-0.089213928,-0.999654486,,,
-1.786409952,-3.317505748,0.0509144,-0.325486455,,,
-4.17607244,-5.084707534,-4.259566334,-0.007148745,,,
2.685409569,4.494813723,-0.251154908,0.281411813,,,
0.21169694,2.040330241,-0.757868603,-0.897949481,,,
-1.863152869,-3.73609611,0.787759758,-0.313674547,,,
-2.184397,-3.165403026,-0.977628402,-0.78553155,,,
0.741145646,1.499042816,-0.313707118,0.959615101,,,
-3.185976186,-3.788532322,-0.894103248,-0.123914058,,,
-0.898221806,-1.566487433,-1.676871229,0.409507973,,,
-3.317272587,-5.167926493,-0.965328721,0.242339777,,,
-3.421897192,-2.902204909,-2.242147618,-0.54055653,,,
-0.956725865,-1.604496719,-0.103020828,0.055011254,,,
-2.740449777,-3.314842592,-1.854574881,0.526477162,,,
-2.361724305,-2.966115195,-1.004824597,0.347505491,,,
-5.031215892,-5.060517911,-3.822266586,-0.507824024,,,
-0.477966338,-0.609601661,-1.274187444,-0.527181286,,,
0.954390113,1.207794377,-0.210616008,0.354110684,,,
-2.813664662,-2.787608056,-1.831766612,-0.517025316,,,
-1.242479428,-1.959943263,-0.200751181,-0.490589134,,,
-0.977761941,-2.959881736,0.17698258,-0.465113474,,,
-0.820455498,-2.435779046,-1.189263534,0.275104931,,,
-0.204532216,0.22758655,-0.847223186,0.756594957,,,
1.089211385,3.859685655,-0.042954558,-0.512717416,,,
-2.33217428,-2.694276668,-2.010513797,-0.601805929,,,
-0.625437416,-2.074495875,-0.737308124,-0.020962459,,,
-2.816123532,-2.903305513,-1.082586511,-0.970694382,,,
-0.278403429,0.08368872,-0.422281893,-0.398469416,,,
-2.099239593,-1.918692718,-2.749846929,-0.412757436,,,
-0.997081278,-1.331232582,-0.099554278,-0.071447872,,,
-4.537181092,-3.998228473,-3.743319485,-0.660634832,,,
0.855134045,2.236030801,0.078735778,0.201075108,,,
-1.982417934,-4.074991564,-0.1540291,0.159000647,,,
-0.044389207,1.171734201,-0.773515829,-0.96182514,,,
-2.581436928,-1.515108229,-1.58606927,-0.337197584,,,
0.528020132,1.127708585,0.123524755,0.152323821,,,
-0.346419746,1.457615122,-0.754248844,-0.098942863,,,
-0.995888906,-0.662561333,-1.769037104,0.951381996,,,
-0.925381569,-2.014816578,-0.504701917,0.900635018,,,
-3.763859551,-4.170568483,-2.004925708,-0.705311343,,,
-0.789524545,-0.715410677,-2.605652978,0.63370468,,,
-5.648952163,-6.22130853,-5.381607957,0.284094116,,,
-2.946308623,-3.574264587,-3.37524662,0.655875387,,,
-1.324419456,-2.765214263,0.064592455,0.044334516,,,
-2.060640997,-2.660461093,-1.125786336,0.015518327,,,
-1.116042753,-1.273128295,-2.08404449,0.981395728,,,
0.267793634,1.210360374,-0.75528984,-0.068983772,,,
-2.990558788,-5.216576563,-1.152311499,-0.650589197,,,
-0.564950826,-2.444176113,0.505979699,0.403132797,,,
-1.951286046,-1.033017593,-1.625947487,-0.204723987,,,
0.15976372,0.847439805,0.01524033,-0.819293817,,,
-0.287437796,0.575795962,-1.208862873,0.728328706,,,
2.548470981,4.275923243,0.125767536,-0.082422245,,,
0.625736769,2.05861885,0.13784305,-0.627473354,,,
2.544629654,5.128764248,-0.812919285,0.607977299,,,
-0.265652442,0.998886311,-0.68617868,-0.612786613,,,
-0.642457138,1.134486123,-1.332439169,-0.483172179,,,
-0.272281682,0.824961142,-0.875426151,-0.354906349,,,
-0.82999025,0.549316352,-0.750187114,-0.648117531,,,
0.52684942,0.682646472,-0.462968743,0.696469998,,,
1.145643507,2.354145159,-0.453661034,0.821080072,,,
-2.21762865,-4.267014676,-0.220658754,-0.770410243,,,
-0.294481142,1.120033085,-0.968587187,-0.335144945,,,
-4.063668709,-3.264539129,-5.171243585,0.711869859,,,
2.246945887,3.951338958,-0.129347316,0.393155161,,,
-0.165825371,0.349174581,-0.200589829,-0.396415466,,,
-2.672849274,-4.255232535,-1.857896641,0.284810739,,,
-1.197641727,-1.671472652,-0.609451639,-0.099050794,,,
